order_item_id,order_id,product_id,quantity,product_price,discount,discount_rate,sales,profit_ratio,order_item_total,benefit_per_order
180361,77046,1363,1,215.8200073,21.57999992,0.100000001,215.8200073,-0.829999983,194.2400055,-161.8000031
68985,27558,365,1,59.99000168,6.0,0.100000001,59.99000168,0.25999999,53.99000168,14.03999996
63616,25398,365,1,59.99000168,6.0,0.100000001,59.99000168,0.449999988,53.99000168,24.29999924
119586,47823,403,1,129.9900055,13.0,0.100000001,129.9900055,0.090000004,116.9899979,10.30000019
112391,45009,403,1,129.9900055,13.0,0.100000001,129.9900055,0.49000001,116.9899979,57.33000183
59941,23944,403,1,129.9900055,13.0,0.100000001,129.9900055,0.379999995,116.9899979,43.86999893
54354,21724,403,1,129.9900055,13.0,0.100000001,129.9900055,-0.029999999,116.9899979,-2.920000076
60616,24227,365,1,59.99000168,6.0,0.100000001,59.99000168,0.300000012,53.99000168,16.20000076
70370,28141,403,1,129.9900055,13.0,0.100000001,129.9900055,-2.75,116.9899979,-321.730011
52204,20895,403,1,129.9900055,13.0,0.100000001,129.9900055,0.289999992,116.9899979,33.93000031
122409,48956,403,1,129.9900055,13.0,0.100000001,129.9900055,0.289999992,116.9899979,33.93000031
111561,44674,403,1,129.9900055,13.0,0.100000001,129.9900055,0.25,116.9899979,29.25
109540,43858,403,1,129.9900055,13.0,0.100000001,129.9900055,0.270000011,116.9899979,31.59000015
106833,42794,403,1,129.9900055,13.0,0.100000001,129.9900055,0.379999995,116.9899979,43.86999893
105532,42267,403,1,129.9900055,15.60000038,0.119999997,129.9900055,0.140000001,114.3899994,16.01000023
57511,22979,365,1,59.99000168,7.199999809,0.119999997,59.99000168,0.090000004,52.79000092,4.590000153
51582,20645,365,1,59.99000168,7.199999809,0.119999997,59.99000168,0.289999992,52.79000092,15.19999981
175684,72369,1357,1,210.8500061,25.29999924,0.119999997,210.8500061,0.180000007,185.5500031,33.40000153
180144,76829,1363,1,215.8200073,25.89999962,0.119999997,215.8200073,0.289999992,189.9199982,55.08000183
76704,30707,365,1,59.99000168,7.199999809,0.119999997,59.99000168,0.200000003,52.79000092,10.56000042
175720,72405,1357,1,210.8500061,25.29999924,0.119999997,210.8500061,0.340000004,185.5500031,62.72000122
67301,26858,403,1,129.9900055,15.60000038,0.119999997,129.9900055,0.230000004,114.3899994,26.30999947
59932,23940,403,1,129.9900055,15.60000038,0.119999997,129.9900055,0.49000001,114.3899994,56.04999924
68982,27558,365,1,59.99000168,7.199999809,0.119999997,59.99000168,0.100000001,52.79000092,5.28000021
67636,27004,365,1,59.99000168,7.199999809,0.119999997,59.99000168,-0.059999999,52.79000092,-2.960000038
67638,27004,403,1,129.9900055,15.60000038,0.119999997,129.9900055,0.180000007,114.3899994,20.59000015
52202,20895,403,1,129.9900055,15.60000038,0.119999997,129.9900055,0.0,114.3899994,0.0
180378,77063,1363,1,215.8200073,25.89999962,0.119999997,215.8200073,0.349999994,189.9199982,66.47000122
124604,49838,403,1,129.9900055,15.60000038,0.119999997,129.9900055,-0.039999999,114.3899994,-4.920000076
122408,48956,403,1,129.9900055,15.60000038,0.119999997,129.9900055,0.090000004,114.3899994,10.0699997
109539,43858,403,1,129.9900055,15.60000038,0.119999997,129.9900055,0.479999989,114.3899994,54.90999985
106830,42794,403,1,129.9900055,15.60000038,0.119999997,129.9900055,0.170000002,114.3899994,19.45000076
103242,41360,403,1,129.9900055,15.60000038,0.119999997,129.9900055,0.330000013,114.3899994,37.18000031
68593,27392,403,1,129.9900055,16.89999962,0.129999995,129.9900055,0.100000001,113.0899963,11.31000042
64716,25854,403,1,129.9900055,16.89999962,0.129999995,129.9900055,0.479999989,113.0899963,54.27999878
51412,20576,403,1,129.9900055,16.89999962,0.129999995,129.9900055,0.449999988,113.0899963,50.88999939
77822,31141,365,1,59.99000168,7.800000191,0.129999995,59.99000168,0.129999995,52.18999863,6.519999981
62222,24834,365,1,59.99000168,7.800000191,0.129999995,59.99000168,0.280000001,52.18999863,14.60999966
180251,76936,1363,1,215.8200073,28.05999947,0.129999995,215.8200073,0.330000013,187.7599945,61.02000046
67634,27004,403,1,129.9900055,16.89999962,0.129999995,129.9900055,0.039999999,113.0899963,4.300000191
177258,73943,1363,1,215.8200073,28.05999947,0.129999995,215.8200073,0.479999989,187.7599945,90.12999725
67252,26840,365,1,59.99000168,7.800000191,0.129999995,59.99000168,-0.699999988,52.18999863,-36.52999878
66129,26415,365,1,59.99000168,7.800000191,0.129999995,59.99000168,-0.140000001,52.18999863,-7.460000038
72499,28975,403,1,129.9900055,16.89999962,0.129999995,129.9900055,0.360000014,113.0899963,40.70999908
64156,25611,403,1,129.9900055,16.89999962,0.129999995,129.9900055,0.310000002,113.0899963,35.40000153
56462,22563,403,1,129.9900055,16.89999962,0.129999995,129.9900055,-0.370000005,113.0899963,-41.5
104028,41671,403,1,129.9900055,16.89999962,0.129999995,129.9900055,0.310000002,113.0899963,35.40000153
72204,28856,403,1,129.9900055,19.5,0.150000006,129.9900055,0.460000008,110.4899979,50.83000183
68590,27392,403,1,129.9900055,19.5,0.150000006,129.9900055,-1.600000024,110.4899979,-176.7899933
75788,30322,403,1,129.9900055,19.5,0.150000006,129.9900055,0.280000001,110.4899979,30.38999939
58093,23204,403,1,129.9900055,19.5,0.150000006,129.9900055,0.289999992,110.4899979,32.04000092
177131,73816,1363,1,215.8200073,32.36999893,0.150000006,215.8200073,0.01,183.4499969,1.830000043
68308,27270,365,1,59.99000168,9.0,0.150000006,59.99000168,0.270000011,50.99000168,13.77000046
64707,25851,403,1,129.9900055,19.5,0.150000006,129.9900055,0.460000008,110.4899979,50.83000183
180142,76827,1363,1,215.8200073,32.36999893,0.150000006,215.8200073,0.389999986,183.4499969,71.54000092
177417,74102,1347,1,59.08000183,9.449999809,0.159999996,59.08000183,0.219999999,49.63000107,11.02000046
74265,29685,365,1,59.99000168,9.600000381,0.159999996,59.99000168,0.029999999,50.38999939,1.25999999
61736,24655,365,1,59.99000168,9.600000381,0.159999996,59.99000168,0.330000013,50.38999939,16.62999916
50749,20325,365,1,59.99000168,9.600000381,0.159999996,59.99000168,0.360000014,50.38999939,18.29000092
74979,29985,403,1,129.9900055,20.79999924,0.159999996,129.9900055,0.170000002,109.1900024,18.55999947
67871,27082,403,1,129.9900055,20.79999924,0.159999996,129.9900055,0.280000001,109.1900024,30.5699997
52077,20840,403,1,129.9900055,20.79999924,0.159999996,129.9900055,0.340000004,109.1900024,36.90999985
177166,73851,1363,1,215.8200073,34.52999878,0.159999996,215.8200073,0.25999999,181.2899933,47.68000031
122485,48990,403,1,129.9900055,20.79999924,0.159999996,129.9900055,0.379999995,109.1900024,40.95000076
124574,49829,403,1,129.9900055,22.10000038,0.170000002,129.9900055,0.349999994,107.8899994,37.75999832
75538,30233,365,1,59.99000168,10.19999981,0.170000002,59.99000168,0.449999988,49.79000092,22.40999985
65769,26272,403,1,129.9900055,22.10000038,0.170000002,129.9900055,0.469999999,107.8899994,50.70999908
53642,21443,403,1,129.9900055,22.10000038,0.170000002,129.9900055,0.270000011,107.8899994,29.12999916
74402,29739,403,1,129.9900055,22.10000038,0.170000002,129.9900055,0.100000001,107.8899994,10.78999996
61229,24464,403,1,129.9900055,22.10000038,0.170000002,129.9900055,0.319999993,107.8899994,34.52999878
105171,42124,403,1,129.9900055,22.10000038,0.170000002,129.9900055,0.439999998,107.8899994,47.47000122
52321,20942,403,1,129.9900055,22.10000038,0.170000002,129.9900055,0.159999996,107.8899994,17.59000015
52074,20839,403,1,129.9900055,22.10000038,0.170000002,129.9900055,0.389999986,107.8899994,42.08000183
50744,20322,365,1,59.99000168,10.19999981,0.170000002,59.99000168,0.079999998,49.79000092,3.980000019
65654,26230,403,1,129.9900055,22.10000038,0.170000002,129.9900055,0.479999989,107.8899994,51.79000092
64142,25605,403,1,129.9900055,22.10000038,0.170000002,129.9900055,0.270000011,107.8899994,29.12999916
57302,22892,403,1,129.9900055,22.10000038,0.170000002,129.9900055,0.49000001,107.8899994,52.86999893
111527,44663,403,1,129.9900055,22.10000038,0.170000002,129.9900055,0.280000001,107.8899994,29.67000008
175787,72472,1357,1,210.8500061,37.95000076,0.180000007,210.8500061,-2.650000095,172.8999939,-458.1799927
175697,72382,1357,1,210.8500061,37.95000076,0.180000007,210.8500061,0.409999996,172.8999939,70.88999939
74400,29739,403,1,129.9900055,23.39999962,0.180000007,129.9900055,0.079999998,106.5899963,7.989999771
67269,26846,403,1,129.9900055,23.39999962,0.180000007,129.9900055,0.349999994,106.5899963,37.31000137
61994,24749,403,1,129.9900055,23.39999962,0.180000007,129.9900055,-0.209999993,106.5899963,-22.70000076
110503,44258,403,1,129.9900055,23.39999962,0.180000007,129.9900055,-0.239999995,106.5899963,-25.04999924
70448,28169,403,1,129.9900055,23.39999962,0.180000007,129.9900055,0.270000011,106.5899963,28.78000069
58670,23447,403,1,129.9900055,23.39999962,0.180000007,129.9900055,0.449999988,106.5899963,47.97000122
180175,76860,1363,1,215.8200073,38.84999847,0.180000007,215.8200073,0.330000013,176.9700012,57.52000046
74154,29638,403,1,129.9900055,23.39999962,0.180000007,129.9900055,0.25999999,106.5899963,27.70999908
71069,28399,403,1,129.9900055,23.39999962,0.180000007,129.9900055,0.330000013,106.5899963,34.63999939
66732,26649,403,1,129.9900055,23.39999962,0.180000007,129.9900055,0.460000008,106.5899963,49.02999878
111525,44663,403,1,129.9900055,23.39999962,0.180000007,129.9900055,0.469999999,106.5899963,50.09999847
67441,26921,403,1,129.9900055,26.0,0.200000003,129.9900055,-1.649999976,103.9899979,-171.5899963
59549,23798,403,1,129.9900055,26.0,0.200000003,129.9900055,-0.200000003,103.9899979,-20.79999924
73169,29252,403,1,129.9900055,26.0,0.200000003,129.9900055,0.449999988,103.9899979,46.79999924
67137,26794,403,1,129.9900055,26.0,0.200000003,129.9900055,0.039999999,103.9899979,4.159999847
56423,22544,403,1,129.9900055,26.0,0.200000003,129.9900055,-1.600000024,103.9899979,-166.3899994
177019,73704,1363,1,215.8200073,43.15999985,0.200000003,215.8200073,-0.189999998,172.6600037,-32.45999908
118227,47289,365,1,59.99000168,12.0,0.200000003,59.99000168,0.310000002,47.99000168,15.02000046
70446,28169,403,1,129.9900055,26.0,0.200000003,129.9900055,0.059999999,103.9899979,6.550000191
177432,74117,1347,1,59.08000183,11.8199997,0.200000003,59.08000183,0.230000004,47.25999832,10.63000011
55031,22000,365,1,59.99000168,12.0,0.200000003,59.99000168,0.419999987,47.99000168,20.15999985
51450,20592,365,1,59.99000168,12.0,0.200000003,59.99000168,-0.150000006,47.99000168,-7.199999809
178245,74930,1353,1,461.480011,92.30000305,0.200000003,461.480011,-0.25,369.1799927,-92.30000305
57814,23090,403,1,129.9900055,26.0,0.200000003,129.9900055,0.090000004,103.9899979,9.149999619
53480,21387,403,1,129.9900055,26.0,0.200000003,129.9900055,0.039999999,103.9899979,4.159999847
110986,44454,365,1,59.99000168,12.0,0.200000003,59.99000168,0.239999995,47.99000168,11.52000046
67440,26921,403,1,129.9900055,32.5,0.25,129.9900055,0.140000001,97.48999786,13.64999962
56322,22504,403,1,129.9900055,32.5,0.25,129.9900055,0.039999999,97.48999786,3.900000095
178280,74965,1353,1,461.480011,115.3700027,0.25,461.480011,0.200000003,346.1099854,69.22000122
180227,76912,1363,1,215.8200073,53.95999908,0.25,215.8200073,-0.550000012,161.8699951,-89.02999878
72454,28958,403,1,129.9900055,32.5,0.25,129.9900055,0.109999999,97.48999786,11.02000046
67251,26840,403,1,129.9900055,32.5,0.25,129.9900055,-0.800000012,97.48999786,-77.98999786
57926,23136,403,1,129.9900055,32.5,0.25,129.9900055,-0.209999993,97.48999786,-20.77000046
112450,45035,403,1,129.9900055,32.5,0.25,129.9900055,0.02,97.48999786,1.950000048
65190,26049,502,1,50.0,0.0,0.0,50.0,0.090000004,50.0,4.400000095
69317,27688,502,1,50.0,0.0,0.0,50.0,0.449999988,50.0,22.5
117281,46917,502,1,50.0,0.0,0.0,50.0,0.460000008,50.0,23.0
111560,44674,567,1,25.0,0.0,0.0,25.0,0.419999987,25.0,10.5
73831,29503,627,1,39.99000168,0.400000006,0.01,39.99000168,0.079999998,39.59000015,2.970000029
122487,48990,502,1,50.0,1.0,0.02,50.0,0.25999999,49.0,12.73999977
56503,22586,502,1,50.0,1.5,0.029999999,50.0,0.469999999,48.5,22.79999924
54559,21818,627,1,39.99000168,1.600000024,0.039999999,39.99000168,0.129999995,38.38999939,4.800000191
115354,46142,627,1,39.99000168,1.600000024,0.039999999,39.99000168,-0.029999999,38.38999939,-0.959999979
51781,20723,502,1,50.0,2.5,0.050000001,50.0,-1.649999976,47.5,-78.37999725
123066,49220,627,1,39.99000168,2.0,0.050000001,39.99000168,0.25999999,37.99000168,9.880000114
119829,47916,502,1,50.0,2.75,0.059999999,50.0,-0.730000019,47.25,-34.63000107
72500,28975,627,1,39.99000168,2.200000048,0.059999999,39.99000168,0.200000003,37.79000092,7.559999943
53368,21344,627,1,39.99000168,2.799999952,0.07,39.99000168,0.340000004,37.18999863,12.5699997
77848,31152,502,1,50.0,3.5,0.07,50.0,0.449999988,46.5,20.93000031
59792,23885,502,1,50.0,3.5,0.07,50.0,0.349999994,46.5,16.28000069
64880,25918,502,1,50.0,3.5,0.07,50.0,-0.670000017,46.5,-31.02000046
121834,48714,502,1,50.0,3.5,0.07,50.0,0.330000013,46.5,15.10999966
104025,41671,502,1,50.0,3.5,0.07,50.0,0.5,46.5,23.25
75539,30233,565,1,70.0,6.300000191,0.090000004,70.0,-0.829999983,63.70000076,-52.54999924
56855,22715,627,1,39.99000168,3.599999905,0.090000004,39.99000168,0.07,36.38999939,2.549999952
63850,25486,627,1,39.99000168,3.599999905,0.090000004,39.99000168,0.49000001,36.38999939,17.82999992
77050,30833,627,1,39.99000168,4.0,0.100000001,39.99000168,-1.75,35.99000168,-62.97999954
53227,21282,627,1,39.99000168,4.0,0.100000001,39.99000168,0.430000007,35.99000168,15.47999954
74249,29680,502,1,50.0,5.0,0.100000001,50.0,0.200000003,45.0,9.0
71068,28399,502,1,50.0,5.0,0.100000001,50.0,0.330000013,45.0,14.63000011
59615,23822,627,1,39.99000168,4.800000191,0.119999997,39.99000168,0.330000013,35.18999863,11.43999958
106086,42495,502,1,50.0,6.0,0.119999997,50.0,0.460000008,44.0,20.23999977
64336,25691,502,1,50.0,6.5,0.129999995,50.0,-0.730000019,43.5,-31.88999939
69655,27824,502,1,50.0,6.5,0.129999995,50.0,0.340000004,43.5,14.69999981
112876,45186,642,1,30.0,4.5,0.150000006,30.0,0.409999996,25.5,10.46000004
51410,20576,502,1,50.0,8.0,0.159999996,50.0,0.479999989,42.0,20.15999985
70115,28024,502,1,50.0,8.0,0.159999996,50.0,0.189999998,42.0,7.900000095
68699,27443,502,1,50.0,8.5,0.170000002,50.0,-0.769999981,41.5,-31.82999992
111557,44674,502,1,50.0,8.5,0.170000002,50.0,0.300000012,41.5,12.44999981
68984,27558,627,1,39.99000168,7.199999809,0.180000007,39.99000168,-1.330000043,32.79000092,-43.45000076
122020,48788,502,1,50.0,9.0,0.180000007,50.0,0.129999995,41.0,5.130000114
59209,23662,502,1,50.0,10.0,0.200000003,50.0,0.270000011,40.0,10.80000019
61309,24495,502,1,50.0,10.0,0.200000003,50.0,0.349999994,40.0,14.0
125482,50202,502,1,50.0,10.0,0.200000003,50.0,-0.730000019,40.0,-29.3199997
122019,48788,502,1,50.0,10.0,0.200000003,50.0,0.340000004,40.0,13.52000046
178499,75184,1355,1,532.5800171,0.0,0.0,532.5800171,0.100000001,532.5800171,53.25999832
55462,22156,885,1,24.98999977,0.0,0.0,24.98999977,-0.129999995,24.98999977,-3.119999886
175103,71788,1355,1,532.5800171,0.0,0.0,532.5800171,0.289999992,532.5800171,154.4499969
175192,71877,1355,1,532.5800171,5.329999924,0.01,532.5800171,0.360000014,527.25,189.8099976
175210,71895,1355,1,532.5800171,5.329999924,0.01,532.5800171,-0.219999999,527.25,-114.4100037
175353,72038,1355,1,532.5800171,10.64999962,0.02,532.5800171,0.310000002,521.9299927,163.3600006
175064,71749,1355,1,532.5800171,15.97999954,0.029999999,532.5800171,0.460000008,516.5999756,237.6399994
62220,24834,825,1,31.98999977,0.959999979,0.029999999,31.98999977,0.25999999,31.03000069,8.069999695
175208,71893,1355,1,532.5800171,15.97999954,0.029999999,532.5800171,0.419999987,516.5999756,216.9700012
178478,75163,1355,1,532.5800171,15.97999954,0.029999999,532.5800171,0.270000011,516.5999756,139.4799957
175135,71820,1355,1,532.5800171,21.29999924,0.039999999,532.5800171,0.469999999,511.2799988,240.3000031
175402,72087,1355,1,532.5800171,37.27999878,0.07,532.5800171,-0.649999976,495.2999878,-321.9400024
178419,75104,1355,1,532.5800171,47.93000031,0.090000004,532.5800171,0.340000004,484.6499939,163.8099976
175202,71887,1355,1,532.5800171,53.25999832,0.100000001,532.5800171,0.25999999,479.3200073,124.6200027
175271,71956,1355,1,532.5800171,79.88999939,0.150000006,532.5800171,0.25999999,452.6900024,117.6999969
105533,42267,821,1,51.99000168,8.319999695,0.159999996,51.99000168,0.479999989,43.66999817,20.95999908
72124,28821,828,1,31.98999977,5.440000057,0.170000002,31.98999977,-0.109999999,26.54999924,-3.0
178467,75152,1355,1,532.5800171,90.54000092,0.170000002,532.5800171,-0.109999999,442.0400085,-49.95000076
175431,72116,1355,1,532.5800171,90.54000092,0.170000002,532.5800171,0.25999999,442.0400085,114.9300003
175107,71792,1355,1,532.5800171,90.54000092,0.170000002,532.5800171,0.5,442.0400085,221.0200043
175088,71773,1355,1,532.5800171,95.86000061,0.180000007,532.5800171,-1.75,436.7200012,-764.25
175140,71825,1355,1,532.5800171,133.1499939,0.25,532.5800171,0.270000011,399.4400024,107.8499985
175086,71771,1355,1,532.5800171,133.1499939,0.25,532.5800171,0.25999999,399.4400024,103.8499985
55463,22156,897,1,24.98999977,6.25,0.25,24.98999977,-0.180000007,18.73999977,-3.279999971
178410,75095,1355,1,532.5800171,133.1499939,0.25,532.5800171,0.449999988,399.4400024,179.75
74767,29883,957,1,299.980011,0.0,0.0,299.980011,0.5,299.980011,149.9900055
50751,20325,957,1,299.980011,0.0,0.0,299.980011,0.289999992,299.980011,86.98999786
70449,28169,957,1,299.980011,0.0,0.0,299.980011,0.310000002,299.980011,92.98999786
63897,25503,1004,1,399.980011,0.0,0.0,399.980011,0.360000014,399.980011,145.1900024
55691,22240,1004,1,399.980011,0.0,0.0,399.980011,-0.059999999,399.980011,-25.20000076
74997,29990,957,1,299.980011,3.0,0.01,299.980011,0.25,296.980011,74.25
50750,20325,957,1,299.980011,3.0,0.01,299.980011,0.300000012,296.980011,89.08999634
53110,21233,1004,1,399.980011,4.0,0.01,399.980011,0.340000004,395.980011,133.8399963
74250,29680,957,1,299.980011,3.0,0.01,299.980011,0.100000001,296.980011,29.70000076
52526,21018,1004,1,399.980011,4.0,0.01,399.980011,0.25999999,395.980011,102.9499969
52124,20857,957,1,299.980011,3.0,0.01,299.980011,-0.090000004,296.980011,-26.12999916
74996,29990,957,1,299.980011,6.0,0.02,299.980011,-1.179999948,293.980011,-345.4299927
74098,29612,957,1,299.980011,6.0,0.02,299.980011,0.340000004,293.980011,99.37000275
68456,27332,957,1,299.980011,6.0,0.02,299.980011,-0.300000012,293.980011,-88.19000244
50914,20393,957,1,299.980011,6.0,0.02,299.980011,0.289999992,293.980011,85.25
58821,23511,1004,1,399.980011,8.0,0.02,399.980011,0.02,391.980011,7.840000153
57527,22987,1004,1,399.980011,8.0,0.02,399.980011,0.289999992,391.980011,113.6699982
121352,48526,957,1,299.980011,6.0,0.02,299.980011,0.419999987,293.980011,123.4700012
60015,23973,957,1,299.980011,6.0,0.02,299.980011,-0.230000004,293.980011,-66.15000153
61984,24745,957,1,299.980011,6.0,0.02,299.980011,0.330000013,293.980011,95.54000092
53627,21435,957,1,299.980011,6.0,0.02,299.980011,0.300000012,293.980011,88.19000244
64666,25830,1004,1,399.980011,8.0,0.02,399.980011,0.25,391.980011,98.0
68453,27332,957,1,299.980011,9.0,0.029999999,299.980011,0.349999994,290.980011,101.8399963
76703,30707,957,1,299.980011,9.0,0.029999999,299.980011,0.349999994,290.980011,101.8399963
76486,30603,957,1,299.980011,9.0,0.029999999,299.980011,-0.109999999,290.980011,-32.88000107
67883,27090,957,1,299.980011,9.0,0.029999999,299.980011,0.349999994,290.980011,101.8399963
58820,23511,1004,1,399.980011,12.0,0.029999999,399.980011,-0.519999981,387.980011,-200.5899963
119830,47916,957,1,299.980011,9.0,0.029999999,299.980011,0.129999995,290.980011,36.36999893
117278,46917,957,1,299.980011,9.0,0.029999999,299.980011,0.079999998,290.980011,21.8199997
72498,28975,957,1,299.980011,9.0,0.029999999,299.980011,0.100000001,290.980011,29.10000038
105755,42354,957,1,299.980011,9.0,0.029999999,299.980011,-0.01,290.980011,-4.070000172
59548,23798,957,1,299.980011,12.0,0.039999999,299.980011,-0.219999999,287.980011,-62.49000168
60973,24376,1004,1,399.980011,16.0,0.039999999,399.980011,-0.330000013,383.980011,-126.3300018
51713,20697,1004,1,399.980011,16.0,0.039999999,399.980011,0.100000001,383.980011,38.40000153
64146,25605,1004,1,399.980011,16.0,0.039999999,399.980011,0.439999998,383.980011,168.9499969
53626,21435,1004,1,399.980011,16.0,0.039999999,399.980011,-0.059999999,383.980011,-24.19000053
120628,48231,957,1,299.980011,12.0,0.039999999,299.980011,0.360000014,287.980011,104.5400009
115356,46142,957,1,299.980011,12.0,0.039999999,299.980011,0.449999988,287.980011,129.5899963
68085,27175,957,1,299.980011,15.0,0.050000001,299.980011,0.419999987,284.980011,119.6900024
56326,22504,957,1,299.980011,15.0,0.050000001,299.980011,0.090000004,284.980011,25.07999992
51706,20695,1004,1,399.980011,20.0,0.050000001,399.980011,0.050000001,379.980011,19.0
70895,28333,957,1,299.980011,15.0,0.050000001,299.980011,-0.5,284.980011,-142.4900055
108496,43436,957,1,299.980011,15.0,0.050000001,299.980011,0.479999989,284.980011,136.7899933
62610,24986,1004,1,399.980011,22.0,0.059999999,399.980011,0.479999989,377.980011,181.4299927
56325,22504,957,1,299.980011,16.5,0.059999999,299.980011,0.129999995,283.480011,35.43999863
61770,24666,1004,1,399.980011,22.0,0.059999999,399.980011,0.469999999,377.980011,177.6499939
57305,22892,957,1,299.980011,16.5,0.059999999,299.980011,0.349999994,283.480011,99.22000122
54602,21836,1004,1,399.980011,22.0,0.059999999,399.980011,0.129999995,377.980011,47.25
52203,20895,1004,1,399.980011,22.0,0.059999999,399.980011,0.460000008,377.980011,173.8699951
51126,20486,1004,1,399.980011,22.0,0.059999999,399.980011,0.059999999,377.980011,23.80999947
103956,41645,957,1,299.980011,16.5,0.059999999,299.980011,0.449999988,283.480011,127.5699997
52370,20956,957,1,299.980011,21.0,0.07,299.980011,0.310000002,278.980011,87.3199997
58970,23573,1004,1,399.980011,28.0,0.07,399.980011,-0.800000012,371.980011,-297.5899963
75915,30370,957,1,299.980011,21.0,0.07,299.980011,0.01,278.980011,2.789999962
61769,24666,1004,1,399.980011,28.0,0.07,399.980011,0.209999993,371.980011,79.23000336
62602,24984,1004,1,399.980011,28.0,0.07,399.980011,0.469999999,371.980011,174.8300018
56460,22563,1004,1,399.980011,28.0,0.07,399.980011,-0.239999995,371.980011,-88.52999878
53478,21387,1004,1,399.980011,28.0,0.07,399.980011,0.479999989,371.980011,178.5500031
121824,48712,957,1,299.980011,21.0,0.07,299.980011,-1.5,278.980011,-418.4700012
52369,20956,957,1,299.980011,27.0,0.090000004,299.980011,0.360000014,272.980011,98.26999664
56509,22589,957,1,299.980011,27.0,0.090000004,299.980011,0.270000011,272.980011,73.70999908
51259,20526,957,1,299.980011,27.0,0.090000004,299.980011,0.059999999,272.980011,17.20000076
60446,24166,1004,1,399.980011,36.0,0.090000004,399.980011,0.330000013,363.980011,118.2900009
64157,25611,957,1,299.980011,27.0,0.090000004,299.980011,0.449999988,272.980011,122.8399963
106087,42495,957,1,299.980011,27.0,0.090000004,299.980011,0.479999989,272.980011,131.0299988
58129,23216,957,1,299.980011,30.0,0.100000001,299.980011,0.340000004,269.980011,91.25
63700,25430,1004,1,399.980011,40.0,0.100000001,399.980011,0.49000001,359.980011,176.3899994
51090,20471,1004,1,399.980011,40.0,0.100000001,399.980011,0.449999988,359.980011,161.9900055
77052,30833,957,1,299.980011,30.0,0.100000001,299.980011,0.460000008,269.980011,124.1900024
51256,20525,957,1,299.980011,30.0,0.100000001,299.980011,0.02,269.980011,5.400000095
110501,44258,957,1,299.980011,30.0,0.100000001,299.980011,0.180000007,269.980011,48.59999847
75670,30284,957,1,299.980011,30.0,0.100000001,299.980011,-0.150000006,269.980011,-40.5
60445,24166,957,1,299.980011,30.0,0.100000001,299.980011,-0.670000017,269.980011,-180.0800018
51388,20568,1004,1,399.980011,40.0,0.100000001,399.980011,0.430000007,359.980011,154.7899933
56506,22586,957,1,299.980011,30.0,0.100000001,299.980011,0.280000001,269.980011,75.58999634
127600,51054,957,1,299.980011,36.0,0.119999997,299.980011,0.289999992,263.980011,76.55000305
71461,28556,957,1,299.980011,36.0,0.119999997,299.980011,-0.01,263.980011,-3.700000048
67116,26786,957,1,299.980011,36.0,0.119999997,299.980011,0.360000014,263.980011,95.83000183
66821,26686,957,1,299.980011,36.0,0.119999997,299.980011,-0.600000024,263.980011,-158.3899994
64340,25691,957,1,299.980011,36.0,0.119999997,299.980011,-0.730000019,263.980011,-193.5
58127,23216,957,1,299.980011,36.0,0.119999997,299.980011,0.479999989,263.980011,126.7099991
74401,29739,957,1,299.980011,36.0,0.119999997,299.980011,0.02,263.980011,5.28000021
58090,23204,1004,1,399.980011,48.0,0.119999997,399.980011,-0.769999981,351.980011,-269.9700012
67635,27004,957,1,299.980011,36.0,0.119999997,299.980011,-0.460000008,263.980011,-120.1100006
59229,23673,957,1,299.980011,36.0,0.119999997,299.980011,0.460000008,263.980011,121.4300003
52998,21188,1004,1,399.980011,48.0,0.119999997,399.980011,0.479999989,351.980011,168.9499969
62110,24796,957,1,299.980011,36.0,0.119999997,299.980011,0.310000002,263.980011,82.62999725
54560,21818,957,1,299.980011,36.0,0.119999997,299.980011,0.039999999,263.980011,9.770000458
124385,49760,957,1,299.980011,36.0,0.119999997,299.980011,0.349999994,263.980011,92.38999939
61282,24485,1004,1,399.980011,52.0,0.129999995,399.980011,0.25,347.980011,87.0
59473,23766,1004,1,399.980011,52.0,0.129999995,399.980011,0.389999986,347.980011,135.7100067
113547,45443,957,1,299.980011,39.0,0.129999995,299.980011,0.469999999,260.980011,122.6600037
58094,23204,957,1,299.980011,45.0,0.150000006,299.980011,0.479999989,254.9799957,122.3899994
61737,24655,1004,1,399.980011,60.0,0.150000006,399.980011,0.479999989,339.980011,163.1900024
119584,47823,957,1,299.980011,45.0,0.150000006,299.980011,-0.239999995,254.9799957,-60.68999863
103892,41617,957,1,299.980011,45.0,0.150000006,299.980011,0.469999999,254.9799957,119.8399963
71070,28399,957,1,299.980011,45.0,0.150000006,299.980011,-0.189999998,254.9799957,-47.93999863
64715,25854,957,1,299.980011,48.0,0.159999996,299.980011,0.100000001,251.9799957,25.20000076
103890,41617,957,1,299.980011,48.0,0.159999996,299.980011,0.340000004,251.9799957,85.16999817
52319,20942,957,1,299.980011,48.0,0.159999996,299.980011,-0.730000019,251.9799957,-182.6900024
74152,29638,957,1,299.980011,48.0,0.159999996,299.980011,0.050000001,251.9799957,12.60000038
61563,24586,1004,1,399.980011,64.0,0.159999996,399.980011,0.280000001,335.980011,94.08000183
52733,21090,1004,1,399.980011,64.0,0.159999996,399.980011,0.25999999,335.980011,87.36000061
57153,22835,957,1,299.980011,51.0,0.170000002,299.980011,0.100000001,248.9799957,24.89999962
